task_id	title	module	java_path	type
3529	Port `org.apache.lucene.search.join.BaseGlobalOrdinalScorer`	join	join/src/java/org/apache/lucene/search/join/BaseGlobalOrdinalScorer.java	TASK
3530	Port `org.apache.lucene.search.join.TermsCollector`	join	join/src/java/org/apache/lucene/search/join/TermsCollector.java	TASK
3531	Port `org.apache.lucene.search.join.DocValuesTermsCollector`	join	join/src/java/org/apache/lucene/search/join/DocValuesTermsCollector.java	TASK
3532	Port `org.apache.lucene.search.join.GlobalOrdinalsWithScoreQuery`	join	join/src/java/org/apache/lucene/search/join/GlobalOrdinalsWithScoreQuery.java	TASK
3533	Port `org.apache.lucene.search.join.ToParentDocValues`	join	join/src/java/org/apache/lucene/search/join/ToParentDocValues.java	TASK
3534	Port `org.apache.lucene.search.join.PointInSetIncludingScoreQuery`	join	join/src/java/org/apache/lucene/search/join/PointInSetIncludingScoreQuery.java	TASK
3535	Replace the existing Gocene stub for `org.apache.lucene.misc.IndexMergeTool`	misc	misc/src/java/org/apache/lucene/misc/IndexMergeTool.java	REFACTOR
3536	Port `org.apache.lucene.monitor.CustomQueryHandler`	monitor	monitor/src/java/org/apache/lucene/monitor/CustomQueryHandler.java	TASK
3537	Port `org.apache.lucene.monitor.PartitionMatcher`	monitor	monitor/src/java/org/apache/lucene/monitor/PartitionMatcher.java	TASK
3538	Port `org.apache.lucene.monitor.ScoringMatch`	monitor	monitor/src/java/org/apache/lucene/monitor/ScoringMatch.java	TASK
3539	Port `org.apache.lucene.monitor.ExplainingMatch`	monitor	monitor/src/java/org/apache/lucene/monitor/ExplainingMatch.java	TASK
3540	Port `org.apache.lucene.monitor.PresearcherMatch`	monitor	monitor/src/java/org/apache/lucene/monitor/PresearcherMatch.java	TASK
3541	Port `org.apache.lucene.monitor.QueryTimeListener`	monitor	monitor/src/java/org/apache/lucene/monitor/QueryTimeListener.java	TASK
3542	Port `org.apache.lucene.monitor.MonitorQuery`	monitor	monitor/src/java/org/apache/lucene/monitor/MonitorQuery.java	TASK
3543	Port `org.apache.lucene.monitor.ConcurrentQueryLoader`	monitor	monitor/src/java/org/apache/lucene/monitor/ConcurrentQueryLoader.java	TASK
3544	Port `org.apache.lucene.monitor.MatcherFactory`	monitor	monitor/src/java/org/apache/lucene/monitor/MatcherFactory.java	TASK
3545	Port `org.apache.lucene.monitor.QueryIndex`	monitor	monitor/src/java/org/apache/lucene/monitor/QueryIndex.java	TASK
3546	Port `org.apache.lucene.monitor.HighlightsMatch`	monitor	monitor/src/java/org/apache/lucene/monitor/HighlightsMatch.java	TASK
3547	Port `org.apache.lucene.monitor.SlowLog`	monitor	monitor/src/java/org/apache/lucene/monitor/SlowLog.java	TASK
3548	Port `org.apache.lucene.monitor.TermFilteredPresearcher`	monitor	monitor/src/java/org/apache/lucene/monitor/TermFilteredPresearcher.java	TASK
3549	Port `org.apache.lucene.monitor.WritableQueryIndex`	monitor	monitor/src/java/org/apache/lucene/monitor/WritableQueryIndex.java	TASK
3550	Port `org.apache.lucene.monitor.QueryMatch`	monitor	monitor/src/java/org/apache/lucene/monitor/QueryMatch.java	TASK
3551	Port `org.apache.lucene.monitor.MatchingQueries`	monitor	monitor/src/java/org/apache/lucene/monitor/MatchingQueries.java	TASK
3552	Port `org.apache.lucene.monitor.Presearcher`	monitor	monitor/src/java/org/apache/lucene/monitor/Presearcher.java	TASK
3553	Port `org.apache.lucene.monitor.SuffixingNGramTokenFilter`	monitor	monitor/src/java/org/apache/lucene/monitor/SuffixingNGramTokenFilter.java	TASK
3554	Port `org.apache.lucene.monitor.RegexpQueryHandler`	monitor	monitor/src/java/org/apache/lucene/monitor/RegexpQueryHandler.java	TASK
3555	Port `org.apache.lucene.monitor.Monitor`	monitor	monitor/src/java/org/apache/lucene/monitor/Monitor.java	TASK
3556	Port `org.apache.lucene.monitor.PresearcherMatches`	monitor	monitor/src/java/org/apache/lucene/monitor/PresearcherMatches.java	TASK
3557	Port `org.apache.lucene.monitor.CollectingMatcher`	monitor	monitor/src/java/org/apache/lucene/monitor/CollectingMatcher.java	TASK
3558	Port `org.apache.lucene.monitor.MonitorQuerySerializer`	monitor	monitor/src/java/org/apache/lucene/monitor/MonitorQuerySerializer.java	TASK
3559	Port `org.apache.lucene.monitor.QueryDecomposer`	monitor	monitor/src/java/org/apache/lucene/monitor/QueryDecomposer.java	TASK
3560	Port `org.apache.lucene.monitor.MonitorUpdateListener`	monitor	monitor/src/java/org/apache/lucene/monitor/MonitorUpdateListener.java	TASK
3561	Port `org.apache.lucene.monitor.ReadonlyQueryIndex`	monitor	monitor/src/java/org/apache/lucene/monitor/ReadonlyQueryIndex.java	TASK
3562	Port `org.apache.lucene.monitor.MultipassTermFilteredPresearcher`	monitor	monitor/src/java/org/apache/lucene/monitor/MultipassTermFilteredPresearcher.java	TASK
3563	Port `org.apache.lucene.monitor.MonitorConfiguration`	monitor	monitor/src/java/org/apache/lucene/monitor/MonitorConfiguration.java	TASK
3564	Port `org.apache.lucene.monitor.QueryCacheEntry`	monitor	monitor/src/java/org/apache/lucene/monitor/QueryCacheEntry.java	TASK
3565	Port `org.apache.lucene.monitor.TermsEnumTokenStream`	monitor	monitor/src/java/org/apache/lucene/monitor/TermsEnumTokenStream.java	TASK
3566	Port `org.apache.lucene.monitor.ParallelMatcher`	monitor	monitor/src/java/org/apache/lucene/monitor/ParallelMatcher.java	TASK
3567	Port `org.apache.lucene.monitor.TermWeightor`	monitor	monitor/src/java/org/apache/lucene/monitor/TermWeightor.java	TASK
3568	Port `org.apache.lucene.monitor.TermsHashBuilder`	monitor	monitor/src/java/org/apache/lucene/monitor/TermsHashBuilder.java	TASK
3569	Port `org.apache.lucene.monitor.DocumentBatch`	monitor	monitor/src/java/org/apache/lucene/monitor/DocumentBatch.java	TASK
3570	Port `org.apache.lucene.monitor.ForceNoBulkScoringQuery`	monitor	monitor/src/java/org/apache/lucene/monitor/ForceNoBulkScoringQuery.java	TASK
3571	Port `org.apache.lucene.monitor.MultiMatchingQueries`	monitor	monitor/src/java/org/apache/lucene/monitor/MultiMatchingQueries.java	TASK
3572	Port `org.apache.lucene.monitor.CandidateMatcher`	monitor	monitor/src/java/org/apache/lucene/monitor/CandidateMatcher.java	TASK
3573	Port `org.apache.lucene.monitor.QueryTree`	monitor	monitor/src/java/org/apache/lucene/monitor/QueryTree.java	TASK
3574	Replace the existing Gocene stub for `org.apache.lucene.queries.mlt.MoreLikeThisQuery`	queries	queries/src/java/org/apache/lucene/queries/mlt/MoreLikeThisQuery.java	REFACTOR
3575	Port `org.apache.lucene.queries.spans.ConjunctionSpans`	queries	queries/src/java/org/apache/lucene/queries/spans/ConjunctionSpans.java	TASK
3576	Port `org.apache.lucene.queries.spans.SpanDisjunctionDISIApproximation`	queries	queries/src/java/org/apache/lucene/queries/spans/SpanDisjunctionDISIApproximation.java	TASK
3577	Port `org.apache.lucene.queries.spans.SpanPositionQueue`	queries	queries/src/java/org/apache/lucene/queries/spans/SpanPositionQueue.java	TASK
3578	Port `org.apache.lucene.queries.spans.SpanDisiPriorityQueue`	queries	queries/src/java/org/apache/lucene/queries/spans/SpanDisiPriorityQueue.java	TASK
3579	Port `org.apache.lucene.queries.spans.ContainSpans`	queries	queries/src/java/org/apache/lucene/queries/spans/ContainSpans.java	TASK
3580	Port `org.apache.lucene.queries.spans.SpanContainQuery`	queries	queries/src/java/org/apache/lucene/queries/spans/SpanContainQuery.java	TASK
3581	Port `org.apache.lucene.queries.intervals.NonOverlappingIntervalsSource`	queries	queries/src/java/org/apache/lucene/queries/intervals/NonOverlappingIntervalsSource.java	TASK
3582	Port `org.apache.lucene.queries.intervals.PayloadFilteredTermIntervalsSource`	queries	queries/src/java/org/apache/lucene/queries/intervals/PayloadFilteredTermIntervalsSource.java	TASK
3583	Port `org.apache.lucene.queries.intervals.ConjunctionMatchesIterator`	queries	queries/src/java/org/apache/lucene/queries/intervals/ConjunctionMatchesIterator.java	TASK
3584	Port `org.apache.lucene.queries.intervals.Disjunctions`	queries	queries/src/java/org/apache/lucene/queries/intervals/Disjunctions.java	TASK
3585	Port `org.apache.lucene.queries.intervals.OffsetIntervalsSource`	queries	queries/src/java/org/apache/lucene/queries/intervals/OffsetIntervalsSource.java	TASK
3586	Port `org.apache.lucene.queries.intervals.DisjunctionIntervalsSource`	queries	queries/src/java/org/apache/lucene/queries/intervals/DisjunctionIntervalsSource.java	TASK
3587	Port `org.apache.lucene.queries.intervals.ConjunctionIntervalIterator`	queries	queries/src/java/org/apache/lucene/queries/intervals/ConjunctionIntervalIterator.java	TASK
3588	Port `org.apache.lucene.queries.intervals.IntervalScorer`	queries	queries/src/java/org/apache/lucene/queries/intervals/IntervalScorer.java	TASK
3589	Port `org.apache.lucene.queries.intervals.FilteringIntervalIterator`	queries	queries/src/java/org/apache/lucene/queries/intervals/FilteringIntervalIterator.java	TASK
3590	Port `org.apache.lucene.queries.intervals.RepeatingIntervalsSource`	queries	queries/src/java/org/apache/lucene/queries/intervals/RepeatingIntervalsSource.java	TASK
3591	Port `org.apache.lucene.queries.intervals.FixedFieldIntervalsSource`	queries	queries/src/java/org/apache/lucene/queries/intervals/FixedFieldIntervalsSource.java	TASK
3592	Port `org.apache.lucene.queries.intervals.DisjunctionDISIApproximation`	queries	queries/src/java/org/apache/lucene/queries/intervals/DisjunctionDISIApproximation.java	TASK
3593	Port `org.apache.lucene.queries.intervals.NotContainedByIntervalsSource`	queries	queries/src/java/org/apache/lucene/queries/intervals/NotContainedByIntervalsSource.java	TASK
3594	Port `org.apache.lucene.queries.intervals.IntervalMatches`	queries	queries/src/java/org/apache/lucene/queries/intervals/IntervalMatches.java	TASK
3595	Port `org.apache.lucene.queries.intervals.ExtendedIntervalsSource`	queries	queries/src/java/org/apache/lucene/queries/intervals/ExtendedIntervalsSource.java	TASK
3596	Port `org.apache.lucene.queries.intervals.OverlappingIntervalsSource`	queries	queries/src/java/org/apache/lucene/queries/intervals/OverlappingIntervalsSource.java	TASK
3597	Port `org.apache.lucene.queries.intervals.ConjunctionIntervalsSource`	queries	queries/src/java/org/apache/lucene/queries/intervals/ConjunctionIntervalsSource.java	TASK
3598	Port `org.apache.lucene.queries.intervals.IntervalBuilder`	queries	queries/src/java/org/apache/lucene/queries/intervals/IntervalBuilder.java	TASK
3599	Port `org.apache.lucene.queries.intervals.NoMatchIntervalsSource`	queries	queries/src/java/org/apache/lucene/queries/intervals/NoMatchIntervalsSource.java	TASK
3600	Port `org.apache.lucene.queries.intervals.ContainingIntervalsSource`	queries	queries/src/java/org/apache/lucene/queries/intervals/ContainingIntervalsSource.java	TASK
3601	Port `org.apache.lucene.queries.intervals.ContainedByIntervalsSource`	queries	queries/src/java/org/apache/lucene/queries/intervals/ContainedByIntervalsSource.java	TASK
3602	Port `org.apache.lucene.queries.intervals.MultiTermIntervalsSource`	queries	queries/src/java/org/apache/lucene/queries/intervals/MultiTermIntervalsSource.java	TASK
3603	Port `org.apache.lucene.queries.intervals.CachingMatchesIterator`	queries	queries/src/java/org/apache/lucene/queries/intervals/CachingMatchesIterator.java	TASK
3604	Port `org.apache.lucene.queries.intervals.UnorderedIntervalsSource`	queries	queries/src/java/org/apache/lucene/queries/intervals/UnorderedIntervalsSource.java	TASK
3605	Port `org.apache.lucene.queries.intervals.OrderedIntervalsSource`	queries	queries/src/java/org/apache/lucene/queries/intervals/OrderedIntervalsSource.java	TASK
3606	Port `org.apache.lucene.queries.intervals.MinimumShouldMatchIntervalsSource`	queries	queries/src/java/org/apache/lucene/queries/intervals/MinimumShouldMatchIntervalsSource.java	TASK
3607	Port `org.apache.lucene.queries.intervals.NotContainingIntervalsSource`	queries	queries/src/java/org/apache/lucene/queries/intervals/NotContainingIntervalsSource.java	TASK
3608	Port `org.apache.lucene.queries.intervals.DisiWrapper`	queries	queries/src/java/org/apache/lucene/queries/intervals/DisiWrapper.java	TASK
3609	Port `org.apache.lucene.queries.intervals.DifferenceIntervalsSource`	queries	queries/src/java/org/apache/lucene/queries/intervals/DifferenceIntervalsSource.java	TASK
3610	Port `org.apache.lucene.queries.intervals.DisiPriorityQueue`	queries	queries/src/java/org/apache/lucene/queries/intervals/DisiPriorityQueue.java	TASK
3611	Port `org.apache.lucene.queries.intervals.ExtendedIntervalIterator`	queries	queries/src/java/org/apache/lucene/queries/intervals/ExtendedIntervalIterator.java	TASK
3612	Port `org.apache.lucene.queries.intervals.BlockIntervalsSource`	queries	queries/src/java/org/apache/lucene/queries/intervals/BlockIntervalsSource.java	TASK
3613	Port `org.apache.lucene.queries.intervals.IntervalScoreFunction`	queries	queries/src/java/org/apache/lucene/queries/intervals/IntervalScoreFunction.java	TASK
3614	Port `org.apache.lucene.queries.intervals.MinimizingConjunctionIntervalsSource`	queries	queries/src/java/org/apache/lucene/queries/intervals/MinimizingConjunctionIntervalsSource.java	TASK
3615	Port `org.apache.lucene.queries.intervals.TermIntervalsSource`	queries	queries/src/java/org/apache/lucene/queries/intervals/TermIntervalsSource.java	TASK
3616	Port `org.apache.lucene.queries.intervals.RelativeIterator`	queries	queries/src/java/org/apache/lucene/queries/intervals/RelativeIterator.java	TASK
3617	Replace the existing Gocene stub for `org.apache.lucene.queries.CommonTermsQuery`	queries	queries/src/java/org/apache/lucene/queries/CommonTermsQuery.java	REFACTOR
3618	Port `org.apache.lucene.queryparser.surround.query.RewriteQuery`	queryparser	queryparser/src/java/org/apache/lucene/queryparser/surround/query/RewriteQuery.java	TASK
3619	Port `org.apache.lucene.queryparser.surround.query.SimpleTermRewriteQuery`	queryparser	queryparser/src/java/org/apache/lucene/queryparser/surround/query/SimpleTermRewriteQuery.java	TASK
3620	Port `org.apache.lucene.queryparser.surround.query.DistanceRewriteQuery`	queryparser	queryparser/src/java/org/apache/lucene/queryparser/surround/query/DistanceRewriteQuery.java	TASK
3621	Port `org.apache.lucene.queryparser.surround.query.SrndBooleanQuery`	queryparser	queryparser/src/java/org/apache/lucene/queryparser/surround/query/SrndBooleanQuery.java	TASK
3622	Port `org.apache.lucene.queryparser.flexible.standard.nodes.intervalfn.NotWithin`	queryparser	queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/nodes/intervalfn/NotWithin.java	TASK
3623	Port `org.apache.lucene.queryparser.flexible.standard.nodes.intervalfn.Containing`	queryparser	queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/nodes/intervalfn/Containing.java	TASK
3624	Port `org.apache.lucene.queryparser.flexible.standard.nodes.intervalfn.MaxGaps`	queryparser	queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/nodes/intervalfn/MaxGaps.java	TASK
3625	Port `org.apache.lucene.queryparser.flexible.standard.nodes.intervalfn.NonOverlapping`	queryparser	queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/nodes/intervalfn/NonOverlapping.java	TASK
3626	Port `org.apache.lucene.queryparser.flexible.standard.nodes.intervalfn.Overlapping`	queryparser	queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/nodes/intervalfn/Overlapping.java	TASK
3627	Port `org.apache.lucene.queryparser.flexible.standard.nodes.intervalfn.IntervalFunction`	queryparser	queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/nodes/intervalfn/IntervalFunction.java	TASK
3628	Port `org.apache.lucene.queryparser.flexible.standard.nodes.intervalfn.NotContaining`	queryparser	queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/nodes/intervalfn/NotContaining.java	TASK
3629	Port `org.apache.lucene.queryparser.flexible.standard.nodes.intervalfn.MaxWidth`	queryparser	queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/nodes/intervalfn/MaxWidth.java	TASK
3630	Port `org.apache.lucene.queryparser.flexible.standard.nodes.intervalfn.ContainedBy`	queryparser	queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/nodes/intervalfn/ContainedBy.java	TASK
3631	Port `org.apache.lucene.queryparser.flexible.standard.nodes.intervalfn.Ordered`	queryparser	queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/nodes/intervalfn/Ordered.java	TASK
3632	Port `org.apache.lucene.queryparser.flexible.standard.nodes.intervalfn.Wildcard`	queryparser	queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/nodes/intervalfn/Wildcard.java	TASK
3633	Port `org.apache.lucene.queryparser.flexible.standard.nodes.intervalfn.Unordered`	queryparser	queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/nodes/intervalfn/Unordered.java	TASK
3634	Port `org.apache.lucene.queryparser.flexible.standard.nodes.intervalfn.After`	queryparser	queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/nodes/intervalfn/After.java	TASK
3635	Port `org.apache.lucene.queryparser.flexible.standard.nodes.intervalfn.FuzzyTerm`	queryparser	queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/nodes/intervalfn/FuzzyTerm.java	TASK
3636	Port `org.apache.lucene.queryparser.flexible.standard.nodes.intervalfn.UnorderedNoOverlaps`	queryparser	queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/nodes/intervalfn/UnorderedNoOverlaps.java	TASK
3637	Port `org.apache.lucene.queryparser.flexible.standard.nodes.intervalfn.Extend`	queryparser	queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/nodes/intervalfn/Extend.java	TASK
3638	Port `org.apache.lucene.queryparser.flexible.standard.nodes.intervalfn.Phrase`	queryparser	queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/nodes/intervalfn/Phrase.java	TASK
3639	Port `org.apache.lucene.queryparser.flexible.standard.nodes.intervalfn.NotContainedBy`	queryparser	queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/nodes/intervalfn/NotContainedBy.java	TASK
3640	Port `org.apache.lucene.queryparser.flexible.standard.nodes.intervalfn.AnalyzedText`	queryparser	queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/nodes/intervalfn/AnalyzedText.java	TASK
3641	Port `org.apache.lucene.queryparser.flexible.standard.parser.StandardSyntaxParserConstants`	queryparser	queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/parser/StandardSyntaxParserConstants.java	TASK
3642	Port `org.apache.lucene.queryparser.flexible.standard.parser.StandardSyntaxParserTokenManager`	queryparser	queryparser/src/java/org/apache/lucene/queryparser/flexible/standard/parser/StandardSyntaxParserTokenManager.java	TASK
3643	Port `org.apache.lucene.queryparser.flexible.core.messages.QueryParserMessages`	queryparser	queryparser/src/java/org/apache/lucene/queryparser/flexible/core/messages/QueryParserMessages.java	TASK
3644	Port `org.apache.lucene.queryparser.flexible.core.processors.NoChildOptimizationQueryNodeProcessor`	queryparser	queryparser/src/java/org/apache/lucene/queryparser/flexible/core/processors/NoChildOptimizationQueryNodeProcessor.java	TASK
3645	Port `org.apache.lucene.queryparser.flexible.core.parser.SyntaxParser`	queryparser	queryparser/src/java/org/apache/lucene/queryparser/flexible/core/parser/SyntaxParser.java	TASK
3646	Port `org.apache.lucene.queryparser.flexible.precedence.processors.PrecedenceQueryNodeProcessorPipeline`	queryparser	queryparser/src/java/org/apache/lucene/queryparser/flexible/precedence/processors/PrecedenceQueryNodeProcessorPipeline.java	TASK
3647	Port `org.apache.lucene.replicator.nrt.NodeCommunicationException`	replicator	replicator/src/java/org/apache/lucene/replicator/nrt/NodeCommunicationException.java	TASK
3648	Port `org.apache.lucene.replicator.nrt.ReplicaFileDeleter`	replicator	replicator/src/java/org/apache/lucene/replicator/nrt/ReplicaFileDeleter.java	TASK
3649	Port `org.apache.lucene.replicator.nrt.PreCopyMergedSegmentWarmer`	replicator	replicator/src/java/org/apache/lucene/replicator/nrt/PreCopyMergedSegmentWarmer.java	TASK
3650	Port `org.apache.lucene.replicator.nrt.FileMetaData`	replicator	replicator/src/java/org/apache/lucene/replicator/nrt/FileMetaData.java	TASK
3651	Port `org.apache.lucene.replicator.nrt.CopyOneFile`	replicator	replicator/src/java/org/apache/lucene/replicator/nrt/CopyOneFile.java	TASK
3652	Port `org.apache.lucene.replicator.nrt.ReplicaNode`	replicator	replicator/src/java/org/apache/lucene/replicator/nrt/ReplicaNode.java	TASK
3653	Port `org.apache.lucene.replicator.nrt.CopyState`	replicator	replicator/src/java/org/apache/lucene/replicator/nrt/CopyState.java	TASK
3654	Port `org.apache.lucene.replicator.nrt.SegmentInfosSearcherManager`	replicator	replicator/src/java/org/apache/lucene/replicator/nrt/SegmentInfosSearcherManager.java	TASK
3655	Port `org.apache.lucene.replicator.nrt.PrimaryNode`	replicator	replicator/src/java/org/apache/lucene/replicator/nrt/PrimaryNode.java	TASK
3656	Port `org.apache.lucene.sandbox.search.QueryProfilerWeight`	sandbox	sandbox/src/java/org/apache/lucene/sandbox/search/QueryProfilerWeight.java	TASK
3657	Port `org.apache.lucene.sandbox.search.ProfilerCollectorWrapper`	sandbox	sandbox/src/java/org/apache/lucene/sandbox/search/ProfilerCollectorWrapper.java	TASK
3658	Port `org.apache.lucene.sandbox.search.QueryProfilerBreakdown`	sandbox	sandbox/src/java/org/apache/lucene/sandbox/search/QueryProfilerBreakdown.java	TASK
3659	Port `org.apache.lucene.sandbox.search.QueryProfilerTimer`	sandbox	sandbox/src/java/org/apache/lucene/sandbox/search/QueryProfilerTimer.java	TASK
3660	Port `org.apache.lucene.sandbox.search.QueryProfilerScorer`	sandbox	sandbox/src/java/org/apache/lucene/sandbox/search/QueryProfilerScorer.java	TASK
3661	Port `org.apache.lucene.sandbox.search.QueryLeafProfilerThreadAggregator`	sandbox	sandbox/src/java/org/apache/lucene/sandbox/search/QueryLeafProfilerThreadAggregator.java	TASK
3662	Port `org.apache.lucene.sandbox.search.CoveringScorer`	sandbox	sandbox/src/java/org/apache/lucene/sandbox/search/CoveringScorer.java	TASK
3663	Port `org.apache.lucene.sandbox.search.TermAutomatonScorer`	sandbox	sandbox/src/java/org/apache/lucene/sandbox/search/TermAutomatonScorer.java	TASK
3664	Port `org.apache.lucene.sandbox.search.MultiNormsLeafSimScorer`	sandbox	sandbox/src/java/org/apache/lucene/sandbox/search/MultiNormsLeafSimScorer.java	TASK
3665	Port `org.apache.lucene.sandbox.search.QueryProfilerTree`	sandbox	sandbox/src/java/org/apache/lucene/sandbox/search/QueryProfilerTree.java	TASK
3666	Port `org.apache.lucene.sandbox.codecs.idversion.IDVersionPostingsWriter`	sandbox	sandbox/src/java/org/apache/lucene/sandbox/codecs/idversion/IDVersionPostingsWriter.java	TASK
3667	Port `org.apache.lucene.sandbox.codecs.idversion.IDVersionTermState`	sandbox	sandbox/src/java/org/apache/lucene/sandbox/codecs/idversion/IDVersionTermState.java	TASK
3668	Port `org.apache.lucene.sandbox.codecs.idversion.SingleDocsEnum`	sandbox	sandbox/src/java/org/apache/lucene/sandbox/codecs/idversion/SingleDocsEnum.java	TASK
3669	Port `org.apache.lucene.sandbox.codecs.idversion.IDVersionSegmentTermsEnumFrame`	sandbox	sandbox/src/java/org/apache/lucene/sandbox/codecs/idversion/IDVersionSegmentTermsEnumFrame.java	TASK
3670	Port `org.apache.lucene.sandbox.codecs.idversion.VersionFieldReader`	sandbox	sandbox/src/java/org/apache/lucene/sandbox/codecs/idversion/VersionFieldReader.java	TASK
3671	Port `org.apache.lucene.sandbox.codecs.idversion.IDVersionPostingsReader`	sandbox	sandbox/src/java/org/apache/lucene/sandbox/codecs/idversion/IDVersionPostingsReader.java	TASK
3672	Replace the existing Gocene stub for `org.apache.lucene.sandbox.index.MergeOnFlushMergePolicy`	sandbox	sandbox/src/java/org/apache/lucene/sandbox/index/MergeOnFlushMergePolicy.java	REFACTOR
3673	Replace the existing Gocene stub for `org.apache.lucene.sandbox.facet.plain.histograms.HistogramCollectorManager`	sandbox	sandbox/src/java/org/apache/lucene/sandbox/facet/plain/histograms/HistogramCollectorManager.java	REFACTOR
3674	Port `org.apache.lucene.sandbox.facet.plain.histograms.HistogramCollector`	sandbox	sandbox/src/java/org/apache/lucene/sandbox/facet/plain/histograms/HistogramCollector.java	TASK
3675	Port `org.apache.lucene.sandbox.facet.plain.histograms.PointTreeBulkCollector`	sandbox	sandbox/src/java/org/apache/lucene/sandbox/facet/plain/histograms/PointTreeBulkCollector.java	TASK
3676	Port `org.apache.lucene.sandbox.facet.cutters.ranges.OverlappingLongRangeFacetCutter`	sandbox	sandbox/src/java/org/apache/lucene/sandbox/facet/cutters/ranges/OverlappingLongRangeFacetCutter.java	TASK
3677	Port `org.apache.lucene.sandbox.facet.cutters.ranges.LongRangeNode`	sandbox	sandbox/src/java/org/apache/lucene/sandbox/facet/cutters/ranges/LongRangeNode.java	TASK
3678	Port `org.apache.lucene.sandbox.facet.cutters.ranges.IntervalTracker`	sandbox	sandbox/src/java/org/apache/lucene/sandbox/facet/cutters/ranges/IntervalTracker.java	TASK
3679	Port `org.apache.lucene.sandbox.facet.cutters.ranges.NonOverlappingLongRangeFacetCutter`	sandbox	sandbox/src/java/org/apache/lucene/sandbox/facet/cutters/ranges/NonOverlappingLongRangeFacetCutter.java	TASK
3680	Port `org.apache.lucene.sandbox.facet.FacetFieldLeafCollector`	sandbox	sandbox/src/java/org/apache/lucene/sandbox/facet/FacetFieldLeafCollector.java	TASK
3681	Port `org.apache.lucene.sandbox.facet.utils.BaseFacetBuilder`	sandbox	sandbox/src/java/org/apache/lucene/sandbox/facet/utils/BaseFacetBuilder.java	TASK
3682	Port `org.apache.lucene.spatial3d.geom.GeoBaseCompositeShape`	spatial3d	spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoBaseCompositeShape.java	TASK
3683	Port `org.apache.lucene.spatial3d.geom.GeoWideLongitudeSlice`	spatial3d	spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoWideLongitudeSlice.java	TASK
3684	Port `org.apache.lucene.spatial3d.geom.GeoDegeneratePath`	spatial3d	spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoDegeneratePath.java	TASK
3685	Port `org.apache.lucene.spatial3d.geom.BaseXYZSolid`	spatial3d	spatial3d/src/java/org/apache/lucene/spatial3d/geom/BaseXYZSolid.java	TASK
3686	Port `org.apache.lucene.spatial3d.geom.GeoNorthRectangle`	spatial3d	spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoNorthRectangle.java	TASK
3687	Port `org.apache.lucene.spatial3d.geom.GeoShape`	spatial3d	spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoShape.java	TASK
3688	Port `org.apache.lucene.spatial3d.geom.GeoBasePolygon`	spatial3d	spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoBasePolygon.java	TASK
3689	Port `org.apache.lucene.spatial3d.geom.DistanceStyle`	spatial3d	spatial3d/src/java/org/apache/lucene/spatial3d/geom/DistanceStyle.java	TASK
3690	Port `org.apache.lucene.spatial3d.geom.GeoBBoxFactory`	spatial3d	spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoBBoxFactory.java	TASK
3691	Port `org.apache.lucene.spatial3d.geom.GeoBaseBBox`	spatial3d	spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoBaseBBox.java	TASK
3692	Port `org.apache.lucene.spatial3d.geom.GeoBaseShape`	spatial3d	spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoBaseShape.java	TASK
3693	Port `org.apache.lucene.spatial3d.geom.GeoDegenerateHorizontalLine`	spatial3d	spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoDegenerateHorizontalLine.java	TASK
3694	Port `org.apache.lucene.spatial3d.geom.GeoBounds`	spatial3d	spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoBounds.java	TASK
3695	Port `org.apache.lucene.spatial3d.geom.GeoConvexPolygon`	spatial3d	spatial3d/src/java/org/apache/lucene/spatial3d/geom/GeoConvexPolygon.java	TASK
